batch,policy,run,f1,f2,f3,f4,f5
0,StandardNSGA2,0,-0.5660362255723946,0.3689583474780894,1.7088007490635062,-0.650722910304445,2.1993085950608835
0,StandardNSGA2,0,-0.5874528584502322,0.4286558852331436,1.32664991614216,-0.6111171929628355,2.3466925647024217
0,StandardNSGA2,0,-0.4896499841745829,0.5020963491544224,1.4832396974191326,-0.4768214128721266,1.0083946111087423
0,StandardNSGA2,0,-0.3927349787571298,0.5411633614481483,0.6,-0.7448915055551532,2.9404960564432634
0,StandardNSGA2,0,-0.45477495140167956,0.5140385030026167,0.8,-0.627979479074581,4.219478629960507
0,StandardNSGA2,0,-0.4277310339917248,0.6208787733842602,0.9797958971132712,-0.6082323642555929,1.563025729276793
0,StandardNSGA2,0,-0.5016566439175508,0.5436470075942939,1.1832159566199234,-0.362241208793053,1.4023647749736117
0,StandardNSGA2,0,-0.35484415993036145,0.5819088367369372,0.7745966692414834,-0.7728022307850594,2.3131643974907856
0,StandardNSGA2,0,-0.4200882023676479,0.5014062681746593,1.0954451150103324,-0.8796986376323275,2.653104014161759
0,StandardNSGA2,0,-0.5718038337923161,0.3566018065266589,1.6613247725836149,-0.6818996509337529,2.427328694394633
0,StandardNSGA2,0,-0.5340429825010086,0.4069291067194355,1.5491933384829668,-0.509509588131613,1.9800401515191672
0,StandardNSGA2,0,-0.5810182758876323,0.3878085681607486,1.3711309200802089,-0.6473285556540755,2.678680818323864
0,StandardNSGA2,0,-0.36194545018245494,0.5364616221725089,1.0392304845413265,-0.8519438129394352,2.5713417863449193
0,StandardNSGA2,0,-0.4869220546319323,0.5185344971715282,1.2328828005937953,-0.4121697636340034,1.3730233255431794
0,StandardNSGA2,0,-0.5583567950154076,0.3792349974829259,1.6370705543744901,-0.6484501830317176,2.2423970329815064
0,StandardNSGA2,0,-0.5499073965375176,0.48191643824587926,1.4,-0.49477503662203304,1.939140354768147
0,StandardNSGA2,0,-0.36692788054978664,0.5651491598690596,0.6324555320336759,-0.7635815608870125,2.5607877558765177
0,StandardNSGA2,0,-0.37099208802201783,0.5887095533064667,0.7483314773547883,-0.7506971567917049,2.088917264104065
0,StandardNSGA2,0,-0.5477631405896715,0.3626989158411476,1.6,-0.688437324673594,2.5298701350093658
0,StandardNSGA2,0,-0.4797015418938127,0.45583237355208406,0.8944271909999161,-0.5672671605918479,3.8558864832214326
0,StandardNSGA2,0,-0.5152447080919458,0.4838705859384179,1.5099668870541503,-0.4742120068780409,1.0677208846141006
0,StandardNSGA2,0,-0.4188430278205707,0.5099290755860182,0.6324555320336759,-0.661248898222246,3.9209529978852955
0,StandardNSGA2,0,-0.5044339159610682,0.5305433940620707,1.2328828005937953,-0.37100550867031445,1.497475526722148
0,StandardNSGA2,0,-0.45092485424423856,0.513163656515859,0.8246211251235321,-0.5966994038950211,4.0541026324260425
0,StandardNSGA2,0,-0.4136318705480647,0.6170874669927687,0.938083151964686,-0.6771482505108597,1.7555504535155126
0,StandardNSGA2,0,-0.4953104112224471,0.45028174797019443,1.0,-0.7251827419326087,3.4660028743109548
0,StandardNSGA2,0,-0.5730301558119312,0.39510755439075684,1.3114877048604001,-0.6419340498442421,2.5924421906799924
0,StandardNSGA2,0,-0.46158181669596027,0.6020855221371288,0.9165151389911681,-0.5585232144483809,1.8064031594767491
0,StandardNSGA2,0,-0.522850850694444,0.41663065518280956,1.28062484748657,-0.7951618491715479,2.783464608511849
0,StandardNSGA2,0,-0.49324109786408465,0.4932965840780307,1.3711309200802089,-0.4797568552677083,1.2469387638522091
0,StandardNSGA2,0,-0.44878489121527654,0.48061175914526455,0.8944271909999159,-0.6209434929997012,3.7429245551638615
0,StandardNSGA2,0,-0.522550927385622,0.4946505701198845,0.9165151389911682,-0.5238019764217599,3.1195327846519234
0,StandardNSGA2,0,-0.4976298385357173,0.5089321445831325,1.4560219778561037,-0.4322279000139847,1.0099667505926735
0,StandardNSGA2,0,-0.3830299316253317,0.47872333622983304,1.1489125293076057,-0.832612273532838,2.4033067301682216
0,StandardNSGA2,0,-0.4336660411165282,0.5070380969312241,0.66332495807108,-0.7002910512553299,3.3505739655802342
0,StandardNSGA2,0,-0.5482058339616651,0.3747854762581658,1.6733200530681511,-0.6564536411047648,2.1779517416734437
0,StandardNSGA2,0,-0.37502493109911683,0.5937058999291986,0.9591663046625439,-0.7310097062493651,2.0936578013003517
0,StandardNSGA2,0,-0.4189017092738478,0.5193778565180136,0.692820323027551,-0.6276132772771887,3.200261803180635
0,StandardNSGA2,0,-0.4351388343266967,0.5717159380208952,0.8485281374238571,-0.6955221380826158,2.0498285310647746
0,StandardNSGA2,0,-0.5054029252958498,0.4369217204999538,1.131370849898476,-0.7040209143666061,2.2872061931762255
0,StandardNSGA2,0,-0.47535455877600247,0.4469995919929318,1.2806248474865698,-0.7397278259360086,2.4558846056555845
