batch,policy,run,f1,f2,f3,f4,f5
0,StandardNSGA2,0,-0.5072755922979567,0.4177054879751756,0.5633356668893262,-0.3851338425633465,0.5677806589307929
0,StandardNSGA2,0,-0.5731981846762432,0.3792833921504455,0.755129549685372,-0.4955453887500244,0.8473867382632487
0,StandardNSGA2,0,-0.6091625199386297,0.3257578742405722,1.2576624704910284,-0.8540914768376278,0.491762084438826
0,StandardNSGA2,0,-0.6802423719911987,0.2588650891921751,1.5147140218016457,-0.6349490927099012,0.3153051988951624
0,StandardNSGA2,0,-0.41075542979743906,0.4119074658104552,0.6747429940891573,-0.5297357741395485,0.41506882940445405
0,StandardNSGA2,0,-0.4471749573954729,0.4147593123446066,1.0912883633487744,-0.32941438554880265,0.1546197077130437
0,StandardNSGA2,0,-0.6583191618354758,0.28496633698190516,1.5815356839371835,-0.7037615863138377,0.2777678624613954
0,StandardNSGA2,0,-0.5007689894749265,0.4414891097722258,0.6915682278846585,-0.5329429226735695,0.5567500214192957
0,StandardNSGA2,0,-0.7028210693821229,0.27380199722608245,1.4527389723778685,-0.7342059550507376,0.428135743142289
0,StandardNSGA2,0,-0.5302898996918524,0.3983870011072572,0.6915682278846584,-0.2758803534703692,0.3812638709778164
0,StandardNSGA2,0,-0.5508785272660564,0.4196341070387655,0.6397664390839423,-0.4471488142001828,0.7990381473722954
0,StandardNSGA2,0,-0.45716013810185957,0.42606368156560714,0.9072453912952236,-0.35418381119721143,0.19671553335394226
0,StandardNSGA2,0,-0.46433738623299553,0.40826608626215216,1.0700155515160485,-0.31804180885538974,0.1728215217473535
0,StandardNSGA2,0,-0.6072157348155421,0.32389107067413814,1.2205576048237508,-0.8108860961671915,0.4915586566503185
0,StandardNSGA2,0,-0.6088481216456337,0.3250238978587757,1.0034950154352709,-0.6536380191041273,0.7220801606150632
0,StandardNSGA2,0,-0.5885737673782059,0.37203224779319033,0.8550673523401053,-0.6428854470854971,0.8006607125609367
0,StandardNSGA2,0,-0.5904474314934012,0.35841930112212717,1.1626821716231532,-0.8335729294737426,0.5113988524758094
0,StandardNSGA2,0,-0.4787685944261593,0.4000891729945863,0.8944862739468376,-0.2946351878604937,0.24271566510629192
0,StandardNSGA2,0,-0.6248941949520163,0.33369740266873843,1.1527538013223833,-0.7285544718016499,0.6464879112244842
0,StandardNSGA2,0,-0.47441611971123104,0.39250792928409145,0.8277458339029348,-0.3874305110819153,0.22867890903742935
0,StandardNSGA2,0,-0.6612871831785374,0.2920704735234431,1.2847880786040071,-0.7749120573256328,0.4812460938980749
0,StandardNSGA2,0,-0.5114461478622113,0.39388219834109106,0.9322398894708788,-0.3620933871304691,0.23482514706185226
0,StandardNSGA2,0,-0.6009683928794554,0.3536967667625338,1.0807043010154627,-0.6674039924482862,0.6541218642087386
0,StandardNSGA2,0,-0.4205989770269933,0.40425740686711,1.0807043010154629,-0.3807604792688602,0.15903365979027054
0,StandardNSGA2,0,-0.6275786969838869,0.3389843107943139,1.0261477756627881,-0.5884380698574028,0.5755059001474588
0,StandardNSGA2,0,-0.5946809408654099,0.36417007707492755,0.8550673523401052,-0.5139597155274456,0.639928182837071
0,StandardNSGA2,0,-0.6030023023864175,0.3070203714781387,1.2937035644497943,-0.7797901332554865,0.5477415982389545
0,StandardNSGA2,0,-0.6111245548281469,0.3431299966826668,0.9685229624340641,-0.5698472830712555,0.6321812566930809
0,StandardNSGA2,0,-0.4564861040458335,0.4370290947365373,0.6027637058449147,-0.4568850052017309,0.523740657648324
0,StandardNSGA2,0,-0.6191254527589062,0.31094481089792825,1.1017707555238399,-0.6859506286545185,0.5744576201311198
0,StandardNSGA2,0,-0.4421689342797707,0.3905665779729344,0.881542505232828,-0.42040980173482145,0.302177185152498
0,StandardNSGA2,0,-0.546344077476446,0.3330516589273973,1.0148846002135226,-0.5626131001599936,0.36906401831021307
0,StandardNSGA2,0,-0.634885627494396,0.30621224615758724,1.0372886595566415,-0.6595622210959081,0.6597308448864632
0,StandardNSGA2,0,-0.43019288859741067,0.4070356519096633,0.7702007157586644,-0.4443322865167526,0.3904976099285511
0,StandardNSGA2,0,-0.5439581187425313,0.3413199091669813,1.059218945609956,-0.4757156853553271,0.2658606930093268
0,StandardNSGA2,0,-0.4937486318898506,0.418843022778934,0.5833828754229664,-0.40983972491628773,0.5649126527776469
0,StandardNSGA2,0,-0.6873335245619417,0.26686541423807847,1.3629295501408407,-0.6721356368692403,0.4551489646104237
0,StandardNSGA2,0,-0.49008870278823496,0.3989944745546471,0.8137411503644991,-0.41964511228001344,0.3277684440667901
0,StandardNSGA2,0,-0.5565550136597313,0.36851227019237326,0.7994911844726069,-0.6270635320443148,0.5000890976116549
0,StandardNSGA2,0,-0.6117618335650207,0.3172071778385801,0.9919746671444328,-0.628357017212023,0.692256666677169
0,StandardNSGA2,0,-0.6181436118675236,0.3286027051662467,1.182288815689544,-0.6733707235537725,0.3470433604720521
0,StandardNSGA2,0,-0.637275430809021,0.30101471913168903,1.211103777942239,-0.6749521425400673,0.6192061807637124
0,StandardNSGA2,0,-0.6971741275628581,0.2788032739970422,1.5071065198237947,-0.712591374857878,0.4228041772415126
0,StandardNSGA2,0,-0.5324923488571249,0.37683971322603893,0.7397513981473143,-0.5636793911310637,0.6123296190922194
0,StandardNSGA2,0,-0.652591539824477,0.28734496047599467,1.5669327069381127,-0.6819319768065926,0.2792302012984599
0,StandardNSGA2,0,-0.49610861122220024,0.37675876348080667,0.8415174812746264,-0.6876145127879104,0.40128939077941067
0,StandardNSGA2,0,-0.577149709759286,0.3935271617473711,0.9444891303068569,-0.604211278782176,0.3881841816152721
0,StandardNSGA2,0,-0.4224032686559772,0.43237095027520206,0.6574873400494295,-0.4674285939126571,0.4305335621186204
0,StandardNSGA2,0,-0.5029563775132413,0.4297044452576845,0.6215404981423345,-0.47460255673305723,0.5432234569897805
0,StandardNSGA2,0,-0.6687614214803983,0.2648266598313168,1.3962560587641581,-0.6209482744574195,0.4494980251070003
0,StandardNSGA2,0,-0.6396211926036216,0.3027460886970226,1.3200887962222398,-0.763205114521472,0.44274530205409224
0,StandardNSGA2,0,-0.6972216879045059,0.2706759833863881,1.4448051827559238,-0.7111682518362834,0.42647516544787833
0,StandardNSGA2,0,-0.653274079646586,0.3075860823079164,1.3373897866387852,-0.8520122332343794,0.49548311679338414
0,StandardNSGA2,0,-0.5710952765747596,0.3420862008775968,0.7994911844726069,-0.6154646321137809,0.6737748792001804
0,StandardNSGA2,0,-0.5894752781218212,0.3128611193229787,0.8277458339029348,-0.43639275861606297,0.412919083628957
0,StandardNSGA2,0,-0.5212241884354949,0.3865965334981231,0.7079937284797467,-0.519335850295163,0.493262037101993
0,StandardNSGA2,0,-0.653381974376837,0.2809241988774369,1.4126245053551467,-0.7466599098179794,0.4526032646399309
0,StandardNSGA2,0,-0.5104210605929358,0.3895923849599061,0.8137411503644992,-0.40036387013190994,0.48499421802870846
0,StandardNSGA2,0,-0.5280995612041399,0.3881105229127052,0.8815425052328281,-0.49275191706328914,0.2433570045364241
0,StandardNSGA2,0,-0.6467688370936712,0.28191024435115725,1.2847880786040071,-0.6716881353143354,0.4597512108583041
0,StandardNSGA2,1,-0.6365279371451005,0.2673516701379858,1.5887868407416337,-0.6424876799447923,0.2785037796378126
0,StandardNSGA2,1,-0.5423992975516371,0.38583429933513264,0.7849825783431665,-0.7568951390824464,0.9220506385945374
0,StandardNSGA2,1,-0.432750381646745,0.4717566540773527,0.6574873400494294,-0.6512798322292503,0.541445673117502
0,StandardNSGA2,1,-0.5492598415402323,0.3145376398109633,1.3629295501408403,-0.4873927901534123,0.1520187421566609
0,StandardNSGA2,1,-0.5392403646560536,0.36089513735610745,0.9198275413214968,-0.2967638243699892,0.3020306549198836
0,StandardNSGA2,1,-0.6344168507027017,0.24845236559328088,1.537310666418436,-0.6302151788845405,0.3148301672145893
0,StandardNSGA2,1,-0.4918499139002669,0.4364005267842733,0.5833828754229664,-0.6597825923792946,0.666031492734572
0,StandardNSGA2,1,-0.6724582166254016,0.26860536481354214,1.4527389723778685,-0.657143142176636,0.32693572584176744
0,StandardNSGA2,1,-0.5212058581522185,0.40208626670777037,1.0034950154352709,-0.8813768744907527,0.7267870971398593
0,StandardNSGA2,1,-0.4142288362130488,0.4559181635788819,0.6574873400494295,-0.5917373015327578,0.46699466339156215
0,StandardNSGA2,1,-0.4459922205549203,0.4494820883483376,0.6027637058449148,-0.6786417198319105,0.6203761988974478
